measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
Percent black,2023,Dauphin,55350,289234,19.1,19,19.3
Percent asian/pacific islander,2023,Dauphin,NA,289234,NA,NA,NA
Percent hispanic,2023,Dauphin,34614,289234,12,11.8,12.1
Percent white,2023,Delaware,382759,576720,66.4,66.2,66.6
Percent black,2023,Delaware,137762,576720,23.9,23.8,24
Percent asian/pacific islander,2023,Delaware,39694,576720,6.9,6.8,7
Percent hispanic,2023,Delaware,29584,576720,5.1,5.1,5.2
Percent white,2023,Elk,NA,30198,NA,NA,NA
Percent black,2023,Elk,NA,30198,NA,NA,NA
Percent asian/pacific islander,2023,Elk,NA,30198,NA,NA,NA
Percent hispanic,2023,Elk,NA,30198,NA,NA,NA
Percent white,2023,Erie,231497,267571,86.5,86.2,86.9
Percent black,2023,Erie,21361,267571,8,7.9,8.1
Percent asian/pacific islander,2023,Erie,NA,267571,NA,NA,NA
Percent hispanic,2023,Erie,NA,267571,NA,NA,NA
Percent white,2023,Fayette,NA,123915,NA,NA,NA
Percent black,2023,Fayette,NA,123915,NA,NA,NA
Percent asian/pacific islander,2023,Fayette,NA,123915,NA,NA,NA
Percent hispanic,2023,Fayette,NA,123915,NA,NA,NA
Percent white,2023,Forest,NA,6449,NA,NA,NA
Percent black,2023,Forest,NA,6449,NA,NA,NA
Percent asian/pacific islander,2023,Forest,NA,6449,NA,NA,NA
Percent hispanic,2023,Forest,NA,6449,NA,NA,NA
Percent white,2023,Franklin,NA,157854,NA,NA,NA
Percent black,2023,Franklin,NA,157854,NA,NA,NA
Percent asian/pacific islander,2023,Franklin,NA,157854,NA,NA,NA
Percent hispanic,2023,Franklin,NA,157854,NA,NA,NA
Percent white,2023,Fulton,NA,14468,NA,NA,NA
Percent black,2023,Fulton,NA,14468,NA,NA,NA
Percent asian/pacific islander,2023,Fulton,NA,14468,NA,NA,NA
Percent hispanic,2023,Fulton,NA,14468,NA,NA,NA
Percent white,2023,Greene,NA,34357,NA,NA,NA
Percent black,2023,Greene,NA,34357,NA,NA,NA
Percent asian/pacific islander,2023,Greene,NA,34357,NA,NA,NA
Percent hispanic,2023,Greene,NA,34357,NA,NA,NA
Percent white,2023,Huntingdon,NA,43514,NA,NA,NA
Percent black,2023,Huntingdon,NA,43514,NA,NA,NA
Percent asian/pacific islander,2023,Huntingdon,NA,43514,NA,NA,NA
Percent hispanic,2023,Huntingdon,NA,43514,NA,NA,NA
Percent white,2023,Indiana,NA,83094,NA,NA,NA
Percent black,2023,Indiana,NA,83094,NA,NA,NA
Percent asian/pacific islander,2023,Indiana,NA,83094,NA,NA,NA
Percent hispanic,2023,Indiana,NA,83094,NA,NA,NA
Percent white,2023,Jefferson,NA,43612,NA,NA,NA
Percent black,2023,Jefferson,NA,43612,NA,NA,NA
Percent asian/pacific islander,2023,Jefferson,NA,43612,NA,NA,NA
Percent hispanic,2023,Jefferson,NA,43612,NA,NA,NA
Percent white,2023,Juniata,NA,23243,NA,NA,NA
Percent black,2023,Juniata,NA,23243,NA,NA,NA
Percent asian/pacific islander,2023,Juniata,NA,23243,NA,NA,NA
Percent hispanic,2023,Juniata,NA,23243,NA,NA,NA
Percent white,2023,Lackawanna,NA,216123,NA,NA,NA
Percent black,2023,Lackawanna,NA,216123,NA,NA,NA
Percent asian/pacific islander,2023,Lackawanna,NA,216123,NA,NA,NA
Percent hispanic,2023,Lackawanna,NA,216123,NA,NA,NA
Percent white,2023,Lancaster,494825,558589,88.6,88.3,88.8
Percent black,2023,Lancaster,31738,558589,5.7,5.6,5.7
Percent asian/pacific islander,2023,Lancaster,NA,558589,NA,NA,NA
Percent hispanic,2023,Lancaster,65134,558589,11.7,11.6,11.8
Percent white,2023,Lawrence,NA,84472,NA,NA,NA
Percent black,2023,Lawrence,NA,84472,NA,NA,NA
Percent asian/pacific islander,2023,Lawrence,NA,84472,NA,NA,NA
Percent hispanic,2023,Lawrence,NA,84472,NA,NA,NA
Percent white,2023,Lebanon,NA,144252,NA,NA,NA
Percent black,2023,Lebanon,NA,144252,NA,NA,NA
Percent asian/pacific islander,2023,Lebanon,NA,144252,NA,NA,NA
Percent hispanic,2023,Lebanon,22516,144252,15.6,15.4,15.8
Percent white,2023,Lehigh,302779,377754,80.2,79.9,80.4
Percent black,2023,Lehigh,42058,377754,11.1,11,11.2
Percent asian/pacific islander,2023,Lehigh,NA,377754,NA,NA,NA
Percent hispanic,2023,Lehigh,108152,377754,28.6,28.5,28.8
Percent white,2023,Luzerne,NA,327388,NA,NA,NA
Percent black,2023,Luzerne,NA,327388,NA,NA,NA
Percent asian/pacific islander,2023,Luzerne,NA,327388,NA,NA,NA
Percent hispanic,2023,Luzerne,60352,327388,18.4,18.3,18.6
Percent white,2023,Lycoming,NA,112724,NA,NA,NA
Percent black,2023,Lycoming,NA,112724,NA,NA,NA
Percent asian/pacific islander,2023,Lycoming,NA,112724,NA,NA,NA
Percent hispanic,2023,Lycoming,NA,112724,NA,NA,NA
Percent white,2023,McKean,NA,39519,NA,NA,NA
Percent black,2023,McKean,NA,39519,NA,NA,NA
Percent asian/pacific islander,2023,McKean,NA,39519,NA,NA,NA
Percent hispanic,2023,McKean,NA,39519,NA,NA,NA
Percent white,2023,Mercer,NA,108503,NA,NA,NA
Percent black,2023,Mercer,NA,108503,NA,NA,NA
Percent asian/pacific islander,2023,Mercer,NA,108503,NA,NA,NA
Percent hispanic,2023,Mercer,NA,108503,NA,NA,NA
Percent white,2023,Mifflin,NA,45922,NA,NA,NA
Percent black,2023,Mifflin,NA,45922,NA,NA,NA
Percent asian/pacific islander,2023,Mifflin,NA,45922,NA,NA,NA
Percent hispanic,2023,Mifflin,NA,45922,NA,NA,NA
Percent white,2023,Monroe,125707,166053,75.7,75.3,76.1
Percent black,2023,Monroe,29231,166053,17.6,17.4,17.8
Percent asian/pacific islander,2023,Monroe,NA,166053,NA,NA,NA
Percent hispanic,2023,Monroe,31055,166053,18.7,18.5,18.9
Percent white,2023,Montgomery,675650,868742,77.8,77.6,78
Percent black,2023,Montgomery,91597,868742,10.5,10.5,10.6
Percent asian/pacific islander,2023,Montgomery,76078,868742,8.8,8.7,8.8
Percent hispanic,2023,Montgomery,58646,868742,6.8,6.7,6.8
Percent white,2023,Montour,NA,17860,NA,NA,NA
Percent black,2023,Montour,NA,17860,NA,NA,NA
Percent asian/pacific islander,2023,Montour,NA,17860,NA,NA,NA
Percent hispanic,2023,Montour,NA,17860,NA,NA,NA
Percent white,2023,Northampton,NA,319091,NA,NA,NA
Percent black,2023,Northampton,NA,319091,NA,NA,NA
Percent asian/pacific islander,2023,Northampton,NA,319091,NA,NA,NA
Percent hispanic,2023,Northampton,50891,319091,15.9,15.8,16.1
Percent white,2023,Northumberland,NA,90120,NA,NA,NA
Percent black,2023,Northumberland,NA,90120,NA,NA,NA
Percent asian/pacific islander,2023,Northumberland,NA,90120,NA,NA,NA
Percent hispanic,2023,Northumberland,NA,90120,NA,NA,NA
Percent white,2023,Perry,NA,46083,NA,NA,NA
Percent black,2023,Perry,NA,46083,NA,NA,NA
Percent asian/pacific islander,2023,Perry,NA,46083,NA,NA,NA
Percent hispanic,2023,Perry,NA,46083,NA,NA,NA
Percent white,2023,Philadelphia,688365,1550542,44.4,44.3,44.5
Percent black,2023,Philadelphia,665969,1550542,43,42.8,43.1
Percent asian/pacific islander,2023,Philadelphia,132837,1550542,8.6,8.5,8.6
Percent hispanic,2023,Philadelphia,244555,1550542,15.8,15.7,15.8
Percent white,2023,Pike,NA,61247,NA,NA,NA
Percent black,2023,Pike,NA,61247,NA,NA,NA
Percent asian/pacific islander,2023,Pike,NA,61247,NA,NA,NA
Percent hispanic,2023,Pike,NA,61247,NA,NA,NA
Percent white,2023,Potter,NA,15999,NA,NA,NA
Percent black,2023,Potter,NA,15999,NA,NA,NA
Percent asian/pacific islander,2023,Potter,NA,15999,NA,NA,NA
Percent hispanic,2023,Potter,NA,15999,NA,NA,NA
Percent white,2023,Schuylkill,NA,143786,NA,NA,NA
Percent black,2023,Schuylkill,NA,143786,NA,NA,NA
Percent asian/pacific islander,2023,Schuylkill,NA,143786,NA,NA,NA
Percent hispanic,2023,Schuylkill,NA,143786,NA,NA,NA
Percent white,2023,Snyder,NA,39717,NA,NA,NA
Percent black,2023,Snyder,NA,39717,NA,NA,NA
Percent asian/pacific islander,2023,Snyder,NA,39717,NA,NA,NA
Percent hispanic,2023,Snyder,NA,39717,NA,NA,NA
Percent white,2023,Somerset,NA,72197,NA,NA,NA
Percent black,2023,Somerset,NA,72197,NA,NA,NA
Percent asian/pacific islander,2023,Somerset,NA,72197,NA,NA,NA
Percent hispanic,2023,Somerset,NA,72197,NA,NA,NA
Percent white,2023,Sullivan,NA,5834,NA,NA,NA
Percent black,2023,Sullivan,NA,5834,NA,NA,NA
Percent asian/pacific islander,2023,Sullivan,NA,5834,NA,NA,NA
Percent hispanic,2023,Sullivan,NA,5834,NA,NA,NA
Percent white,2023,Susquehanna,NA,38109,NA,NA,NA
Percent black,2023,Susquehanna,NA,38109,NA,NA,NA
Percent asian/pacific islander,2023,Susquehanna,NA,38109,NA,NA,NA
Percent hispanic,2023,Susquehanna,NA,38109,NA,NA,NA
Percent white,2023,Tioga,NA,40840,NA,NA,NA
Percent black,2023,Tioga,NA,40840,NA,NA,NA
Percent asian/pacific islander,2023,Tioga,NA,40840,NA,NA,NA
Percent hispanic,2023,Tioga,NA,40840,NA,NA,NA
Percent white,2023,Union,NA,42042,NA,NA,NA
Percent black,2023,Union,NA,42042,NA,NA,NA
Percent asian/pacific islander,2023,Union,NA,42042,NA,NA,NA
Percent hispanic,2023,Union,NA,42042,NA,NA,NA
Percent white,2023,Venango,NA,49431,NA,NA,NA
Percent black,2023,Venango,NA,49431,NA,NA,NA
Percent asian/pacific islander,2023,Venango,NA,49431,NA,NA,NA
Percent hispanic,2023,Venango,NA,49431,NA,NA,NA
Percent white,2023,Warren,NA,37572,NA,NA,NA
Percent black,2023,Warren,NA,37572,NA,NA,NA
Percent asian/pacific islander,2023,Warren,NA,37572,NA,NA,NA
Percent hispanic,2023,Warren,NA,37572,NA,NA,NA
Percent white,2023,Washington,NA,210232,NA,NA,NA
Percent black,2023,Washington,NA,210232,NA,NA,NA
Percent asian/pacific islander,2023,Washington,NA,210232,NA,NA,NA
Percent hispanic,2023,Washington,NA,210232,NA,NA,NA
Percent white,2023,Wayne,NA,51262,NA,NA,NA
Percent black,2023,Wayne,NA,51262,NA,NA,NA
Percent asian/pacific islander,2023,Wayne,NA,51262,NA,NA,NA
Percent hispanic,2023,Wayne,NA,51262,NA,NA,NA
Percent white,2023,Westmoreland,NA,351163,NA,NA,NA
Percent black,2023,Westmoreland,NA,351163,NA,NA,NA
Percent asian/pacific islander,2023,Westmoreland,NA,351163,NA,NA,NA
Percent hispanic,2023,Westmoreland,NA,351163,NA,NA,NA
Percent white,2023,Wyoming,NA,25902,NA,NA,NA
Percent black,2023,Wyoming,NA,25902,NA,NA,NA
Percent asian/pacific islander,2023,Wyoming,NA,25902,NA,NA,NA
Percent hispanic,2023,Wyoming,NA,25902,NA,NA,NA
Percent white,2023,York,404177,464640,87,86.7,87.3
Percent black,2023,York,37209,464640,8,7.9,8.1
Percent asian/pacific islander,2023,York,NA,464640,NA,NA,NA
Percent hispanic,2023,York,45887,464640,9.9,9.8,10
Percent white,2023,Pennsylvania,10441408,12961683,80.6,80.5,80.6
Percent black,2023,Pennsylvania,1588520,12961683,12.3,12.2,12.3
Percent asian/pacific islander,2023,Pennsylvania,555016,12961683,4.3,4.3,4.3
Percent hispanic,2023,Pennsylvania,1153680,12961683,8.9,8.9,8.9
Percent cesarean section births,2019-2023,Pennsylvania,201265,32809751,30.8,30.6,30.9
Percent cesarean section births,2019-2023,Adams,1422,264168,30.6,29,32.2
Percent cesarean section births,2019-2023,Allegheny,19419,3159383,31.9,31.5,32.4
Percent cesarean section births,2019-2023,Armstrong,941,161720,33.4,31.2,35.5
Percent cesarean section births,2019-2023,Beaver,2607,423337,34.4,33.1,35.7
Percent cesarean section births,2019-2023,Bedford,627,118513,26.6,24.5,28.7
Percent cesarean section births,2019-2023,Berks,7211,1080657,31.8,31.1,32.5
Percent cesarean section births,2019-2023,Blair,1533,307872,26.3,25,27.6
Percent cesarean section births,2019-2023,Bradford,851,149959,27.6,25.7,29.4
Percent cesarean section births,2019-2023,Bucks,9302,1625000,33.9,33.2,34.6
Percent cesarean section births,2019-2023,Butler,2625,487405,31.3,30.1,32.5
Percent cesarean section births,2019-2023,Cambria,1776,330603,30.1,28.7,31.5
Percent cesarean section births,2019-2023,Cameron,45,10977,32.6,23.1,42.1
Percent cesarean section births,2019-2023,Carbon,814,162133,29.4,27.4,31.4
Percent cesarean section births,2019-2023,Centre,1358,375523,24.8,23.4,26.1
Percent cesarean section births,2019-2023,Chester,7679,1358719,28.1,27.5,28.7
Percent cesarean section births,2019-2023,Clarion,510,94754,27.6,25.2,30
Percent cesarean section births,2019-2023,Clearfield,951,186804,28.1,26.3,29.9
Percent cesarean section births,2019-2023,Clinton,526,95544,25.9,23.7,28.1
Percent cesarean section births,2019-2023,Columbia,835,167349,30,28,32.1
Percent cesarean section births,2019-2023,Crawford,1216,211070,28.1,26.6,29.7
Percent cesarean section births,2019-2023,Cumberland,3679,659929,27.9,27,28.8
Percent cesarean section births,2019-2023,Dauphin,5239,732218,31.9,31,32.7
Percent cesarean section births,2019-2023,Delaware,9970,1480319,31.6,31,32.2
Percent cesarean section births,2019-2023,Elk,411,75048,31.2,28.2,34.2
Percent cesarean section births,2019-2023,Erie,4729,676547,35.9,34.9,36.9
Percent cesarean section births,2019-2023,Fayette,1927,317532,32.6,31.1,34
Percent cesarean section births,2019-2023,Forest,45,10361,33.8,23.9,43.7
Percent cesarean section births,2019-2023,Franklin,2178,396234,25.7,24.6,26.8
Percent cesarean section births,2019-2023,Fulton,173,35620,25.5,21.7,29.3
Percent cesarean section births,2019-2023,Greene,490,83974,32.5,29.6,35.4
Percent cesarean section births,2019-2023,Huntingdon,527,102526,27.2,24.9,29.5
Percent cesarean section births,2019-2023,Indiana,1040,207188,27.3,25.7,29
Percent cesarean section births,2019-2023,Jefferson,636,109265,27.4,25.3,29.6
Percent cesarean section births,2019-2023,Juniata,332,58524,22.6,20.2,25
Percent cesarean section births,2019-2023,Lackawanna,3776,547362,37.2,36.1,38.4
Percent cesarean section births,2019-2023,Lancaster,9305,1405683,26.8,26.2,27.3
Percent cesarean section births,2019-2023,Lawrence,1289,218432,32.7,30.9,34.5
Percent cesarean section births,2019-2023,Lebanon,2362,362751,30.1,28.9,31.3
Percent cesarean section births,2019-2023,Lehigh,6293,950648,31.6,30.8,32.3
Percent cesarean section births,2019-2023,Luzerne,5493,814058,34.6,33.7,35.5
Percent cesarean section births,2019-2023,Lycoming,1787,287827,31.6,30.2,33.1
Percent cesarean section births,2019-2023,McKean,597,96758,35,32.2,37.8
Percent cesarean section births,2019-2023,Mercer,1556,275740,30.9,29.4,32.5
Percent cesarean section births,2019-2023,Mifflin,706,116802,25.4,23.5,27.2
Percent cesarean section births,2019-2023,Monroe,2208,420333,31.8,30.5,33.2
Percent cesarean section births,2019-2023,Montgomery,13378,2185645,31.7,31.1,32.2
Percent cesarean section births,2019-2023,Montour,284,45914,26.3,23.3,29.4
Percent cesarean section births,2019-2023,Northampton,4571,792449,33.2,32.2,34.1
Percent cesarean section births,2019-2023,Northumberland,1261,224069,28.9,27.3,30.5
Percent cesarean section births,2019-2023,Perry,573,113360,23.3,21.4,25.2
Percent cesarean section births,2019-2023,Philadelphia,28996,4141308,29.9,29.5,30.2
Percent cesarean section births,2019-2023,Pike,688,145242,33.7,31.2,36.2
Percent cesarean section births,2019-2023,Potter,233,40552,29.5,25.7,33.3
Percent cesarean section births,2019-2023,Schuylkill,2064,346147,32.7,31.3,34.1
Percent cesarean section births,2019-2023,Snyder,470,99949,23.2,21.1,25.3
Percent cesarean section births,2019-2023,Somerset,862,173734,28.2,26.3,30.1
Percent cesarean section births,2019-2023,Sullivan,71,14154,32.7,25.1,40.3
Percent cesarean section births,2019-2023,Susquehanna,548,95559,30.7,28.1,33.3
Percent cesarean section births,2019-2023,Tioga,594,101970,31.4,28.9,34
Percent cesarean section births,2019-2023,Union,467,99007,24.7,22.4,26.9
Percent cesarean section births,2019-2023,Venango,647,125615,29.6,27.3,31.9
Percent cesarean section births,2019-2023,Warren,561,94934,34.2,31.4,37
Percent cesarean section births,2019-2023,Washington,2962,528900,31.1,30,32.2
Percent cesarean section births,2019-2023,Wayne,613,119959,30.4,28,32.8
Percent cesarean section births,2019-2023,Westmoreland,4626,891569,32,31.1,32.9
Percent cesarean section births,2019-2023,Wyoming,356,64979,31.2,28,34.4
Percent cesarean section births,2019-2023,York,7444,1151567,31.3,30.6,32.1
Percent low birth weight births,2019-2023,Pennsylvania,54977,32809751,8.4,8.3,8.5
Percent low birth weight births,2019-2023,Adams,306,264168,6.6,5.9,7.3
Percent low birth weight births,2019-2023,Allegheny,5481,3159383,9.1,8.8,9.3
Percent low birth weight births,2019-2023,Armstrong,242,161720,8.6,7.5,9.7
Percent low birth weight births,2019-2023,Beaver,565,423337,7.5,6.9,8.1
Percent low birth weight births,2019-2023,Bedford,138,118513,5.9,4.9,6.8
Percent low birth weight births,2019-2023,Berks,1825,1080657,8,7.7,8.4
Percent low birth weight births,2019-2023,Blair,397,307872,6.8,6.1,7.5
Percent low birth weight births,2019-2023,Bradford,189,149959,6.1,5.3,7
Percent low birth weight births,2019-2023,Bucks,1923,1625000,7,6.7,7.3
Percent low birth weight births,2019-2023,Butler,573,487405,6.8,6.3,7.4
Percent low birth weight births,2019-2023,Cambria,550,330603,9.3,8.5,10.1
Percent low birth weight births,2019-2023,Cameron,12,10977,8.7,3.8,13.6
Percent low birth weight births,2019-2023,Carbon,236,162133,8.5,7.4,9.6
Percent low birth weight births,2019-2023,Centre,298,375523,5.4,4.8,6.1
Percent low birth weight births,2019-2023,Chester,1737,1358719,6.4,6.1,6.7
Percent low birth weight births,2019-2023,Clarion,117,94754,6.4,5.2,7.6
Percent low birth weight births,2019-2023,Clearfield,292,186804,8.6,7.6,9.6
Percent low birth weight births,2019-2023,Clinton,137,95544,6.7,5.6,7.9
Percent low birth weight births,2019-2023,Columbia,208,167349,7.5,6.5,8.5
Percent low birth weight births,2019-2023,Crawford,336,211070,7.8,6.9,8.6
Percent low birth weight births,2019-2023,Cumberland,912,659929,6.9,6.5,7.4
Percent low birth weight births,2019-2023,Dauphin,1556,732218,9.5,9,9.9
Percent low birth weight births,2019-2023,Delaware,2706,1480319,8.6,8.3,8.9
Percent low birth weight births,2019-2023,Elk,117,75048,8.9,7.3,10.5
Percent low birth weight births,2019-2023,Erie,1226,676547,9.3,8.8,9.8
Percent low birth weight births,2019-2023,Fayette,585,317532,9.9,9.1,10.7
Percent low birth weight births,2019-2023,Forest,12,10361,9.4,4.1,14.7
Percent low birth weight births,2019-2023,Franklin,637,396234,7.5,6.9,8.1
Percent low birth weight births,2019-2023,Fulton,44,35620,6.5,4.6,8.4
Percent low birth weight births,2019-2023,Greene,134,83974,8.9,7.4,10.4
Percent low birth weight births,2019-2023,Huntingdon,125,102526,6.4,5.3,7.6
Percent low birth weight births,2019-2023,Indiana,279,207188,7.3,6.5,8.2
Percent low birth weight births,2019-2023,Jefferson,181,109265,7.8,6.7,9
Percent low birth weight births,2019-2023,Juniata,100,58524,6.8,5.5,8.1
Percent low birth weight births,2019-2023,Lackawanna,869,547362,8.6,8,9.1
Percent low birth weight births,2019-2023,Lancaster,2249,1405683,6.5,6.2,6.7
Percent low birth weight births,2019-2023,Lawrence,345,218432,8.8,7.8,9.7
Percent low birth weight births,2019-2023,Lebanon,631,362751,8,7.4,8.7
Percent low birth weight births,2019-2023,Lehigh,1756,950648,8.8,8.4,9.2
Percent low birth weight births,2019-2023,Luzerne,1353,814058,8.5,8.1,9
Percent low birth weight births,2019-2023,Lycoming,464,287827,8.2,7.5,9
Percent low birth weight births,2019-2023,McKean,162,96758,9.5,8,11
Percent low birth weight births,2019-2023,Mercer,439,275740,8.7,7.9,9.6
Percent low birth weight births,2019-2023,Mifflin,180,116802,6.5,5.5,7.4
Percent low birth weight births,2019-2023,Monroe,636,420333,9.2,8.5,9.9
Percent low birth weight births,2019-2023,Montgomery,3170,2185645,7.5,7.2,7.8
Percent low birth weight births,2019-2023,Montour,81,45914,7.5,5.9,9.2
Percent low birth weight births,2019-2023,Northampton,1096,792449,8,7.5,8.4
Percent low birth weight births,2019-2023,Northumberland,385,224069,8.8,7.9,9.7
Percent low birth weight births,2019-2023,Perry,164,113360,6.7,5.6,7.7
Percent low birth weight births,2019-2023,Philadelphia,10876,4141308,11.2,11,11.4
Percent low birth weight births,2019-2023,Pike,159,145242,7.8,6.6,9
Percent low birth weight births,2019-2023,Potter,49,40552,6.2,4.5,7.9
Percent low birth weight births,2019-2023,Schuylkill,533,346147,8.5,7.7,9.2
Percent low birth weight births,2019-2023,Snyder,126,99949,6.2,5.1,7.3
Percent low birth weight births,2019-2023,Somerset,252,173734,8.3,7.2,9.3
Percent low birth weight births,2019-2023,Sullivan,19,14154,8.8,4.8,12.7
